###Instituição; Cod.IBGE; UF; População; Top 1 CATEGORY; Top 1 %; Top 1 VALUE; Top 1 CENTROID; Top 1 DIFF ; Top 2 CATEGORY; Top 2 %; Top 2 VALUE; Top 2 CENTROID; Top 2 DIFF ; Top 3 CATEGORY; Top 3 %; Top 3 VALUE; Top 3 CENTROID; Top 3 DIFF ; Top 4 CATEGORY; Top 4 %; Top 4 VALUE; Top 4 CENTROID; Top 4 DIFF ; Top 5 CATEGORY; Top 5 %; Top 5 VALUE; Top 5 CENTROID; Top 5 DIFF ; lof_absoluto_suav_norm
Prefeitura Municipal de Piranhas - GO;  5217203;  GO;  11238; Previdência Social; 23.14%; 3669028.92; 591996.48; 3077032.44; Administração; 14.28%; 2721144.21; 4619787.32; -1898643.11; Educação; 14.11%; 7147802.32; 9023576.46; -1875774.14; Urbanismo; 08.97%; 1588748.63; 2781401.30; -1192652.67; Comércio e Serviços; 07.01%; 1003805.72; 71304.67; 932501.05;  1.21
Prefeitura Municipal de Santo Antônio das Missões - RS;  4317707;  RS;  11241; Administração; 25.35%; 8581503.90; 4565285.40; 4016218.50; Previdência Social; 23.79%; 4370506.45; 600845.99; 3769660.46; Saúde; 12.74%; 4394774.23; 6412827.36; -2018053.13; Urbanismo; 11.44%; 965729.58; 2778340.86; -1812611.28; Educação; 06.27%; 9985153.60; 8991423.92; 993729.68;  1.09
Prefeitura Municipal de São Francisco do Brejão - MA;  2110856;  MA;  11242; Administração; 21.97%; 2631976.14; 4718569.52; -2086593.38; Urbanismo; 10.77%; 1756780.68; 2780005.11; -1023224.43; Transporte; 08.77%; 2550.00; 835255.68; -832705.68; Legislativa; 08.39%; 0; 797310.40; -797310.40; Previdência Social; 07.06%; 0; 670190.46; -670190.46;  1.23
Prefeitura Municipal de Moreilândia - PE;  2614303;  PE;  11245; Previdência Social; 29.52%; 4507988.62; 601324.33; 3906664.29; Administração; 17.87%; 2360343.75; 4725420.03; -2365076.28; Saúde; 15.89%; 4330561.59; 6433925.04; -2103363.45; Educação; 06.54%; 9830245.81; 8964276.68; 865969.13; Encargos Especiais; 03.77%; 0; 498543.74; -498543.74;  1.15
Prefeitura Municipal de Alcântaras - CE;  2300507;  CE;  11247; Educação; 23.42%; 11345141.50; 8949907.83; 2395233.67; Administração; 19.21%; 2742986.00; 4707026.28; -1964040.28; Saúde; 09.99%; 5370590.17; 6392656.58; -1022066.41; Legislativa; 07.77%; 0; 794866.20; -794866.20; Previdência Social; 06.30%; 0; 644352.09; -644352.09;  1.12
Prefeitura Municipal de Balneário Arroio do Silva - SC;  4201950;  SC;  11248; Urbanismo; 25.92%; 6509528.24; 2707242.95; 3802285.29; Administração; 14.66%; 2588561.77; 4739012.76; -2150450.99; Saúde; 09.44%; 5055168.94; 6439639.68; -1384470.74; Comércio e Serviços; 08.58%; 1326316.44; 67179.28; 1259137.16; Educação; 08.30%; 7823843.96; 9041440.62; -1217596.66;  1.18
Prefeitura Municipal de Getulina - SP;  3517000;  SP;  11249; Educação; 22.89%; 7200352.32; 9113739.09; -1913386.77; Administração; 10.59%; 3803464.87; 4689027.63; -885562.76; Saneamento; 10.58%; 1116305.61; 232187.01; 884118.60; Urbanismo; 08.80%; 1992231.17; 2727759.74; -735528.57; Transporte; 07.68%; 1440390.71; 798132.32; 642258.39;  0.98
Prefeitura Municipal de Nhandeara - SP;  3532603;  SP;  11254; Saúde; 28.14%; 9012749.82; 6392440.23; 2620309.59; Educação; 12.56%; 8029423.76; 9199413.73; -1169989.97; Urbanismo; 10.83%; 1706078.60; 2714881.52; -1008802.92; Transporte; 08.70%; 1606002.35; 795766.44; 810235.91; Assistência Social; 06.25%; 1647553.26; 1065626.12; 581927.14;  1.03
Prefeitura Municipal de Godofredo Viana - MA;  2104305;  MA;  11262; Educação; 17.69%; 10893361.06; 9173503.01; 1719858.05; Saúde; 14.17%; 5065269.11; 6442645.83; -1377376.72; Urbanismo; 13.77%; 4029959.99; 2691492.44; 1338467.55; Legislativa; 08.18%; 0; 794752.70; -794752.70; Agricultura; 07.58%; 0; 736365.59; -736365.59;  1.19
Prefeitura Municipal de Poção - PE;  2611200;  PE;  11263; Administração; 17.60%; 3309961.19; 4728496.66; -1418535.47; Urbanismo; 17.26%; 1306496.47; 2697836.26; -1391339.79; Saúde; 10.53%; 5598793.45; 6447416.87; -848623.42; Previdência Social; 08.28%; 0; 667606.19; -667606.19; Educação; 07.22%; 9661908.10; 9079536.11; 582371.99;  1.04
Prefeitura Municipal de Florestópolis - PR;  4108007;  PR;  11265; Educação; 19.26%; 6633389.18; 9040755.94; -2407366.76; Administração; 18.93%; 2416995.05; 4784031.21; -2367036.16; Saúde; 10.32%; 7725390.36; 6435909.68; 1289480.68; Urbanismo; 09.94%; 1428149.15; 2671266.71; -1243117.56; Encargos Especiais; 07.81%; 1449420.55; 473703.02; 975717.53;  1.24
Prefeitura Municipal de Iuiú - BA;  2917334;  BA;  11294; Educação; 19.51%; 10879491.65; 8953054.67; 1926436.98; Urbanismo; 19.49%; 743773.81; 2667739.75; -1923965.94; Administração; 10.93%; 3666726.62; 4746112.80; -1079386.18; Saúde; 10.02%; 5456257.50; 6445924.90; -989667.40; Transporte; 05.45%; 282425.61; 820099.09; -537673.48;  1.21
Prefeitura Municipal de Inácio Martins - PR;  4110201;  PR;  11294; Despesas (Intraorçamentárias); 20.88%; 2572593.81; 145089.93; 2427503.88; Administração; 14.75%; 3015054.03; 4730295.11; -1715241.08; Urbanismo; 12.55%; 1199244.72; 2658058.91; -1458814.19; Educação; 11.52%; 7662982.08; 9001934.48; -1338952.40; Previdência Social; 09.46%; 1729852.77; 629922.60; 1099930.17;  1.10
Prefeitura Municipal de Itabirinha - MG;  3131802;  MG;  11297; Educação; 47.91%; 4824227.16; 9103604.00; -4279376.84; Legislativa; 08.81%; 0; 786445.67; -786445.67; Previdência Social; 07.40%; 0; 661234.74; -661234.74; Administração; 06.06%; 4197122.43; 4738140.33; -541017.90; Saúde; 03.99%; 6058907.54; 6414863.41; -355955.87;  1.09
Prefeitura Municipal de Santa Fé - PR;  4123402;  PR;  11297; Educação; 23.28%; 7081534.29; 9071332.05; -1989797.76; Legislativa; 09.03%; 0; 771328.71; -771328.71; Encargos Especiais; 07.85%; 1146502.71; 475501.94; 671000.77; Previdência Social; 07.72%; 0; 659648.96; -659648.96; Saúde; 07.54%; 5783199.64; 6427729.98; -644530.34;  1.14
Prefeitura Municipal de Cerro Corá - RN;  2402709;  RN;  11305; Educação; 16.88%; 10525534.83; 9039306.71; 1486228.12; Administração; 16.61%; 3273826.96; 4736567.32; -1462740.36; Urbanismo; 13.05%; 1543760.95; 2693010.75; -1149249.80; Transporte; 09.08%; 0; 799459.35; -799459.35; Previdência Social; 07.49%; 0; 659648.96; -659648.96;  1.07
Prefeitura Municipal de Itarana - ES;  3202900;  ES;  11319; Educação; 19.63%; 6778323.38; 9098331.17; -2320007.79; Agricultura; 15.77%; 2538400.71; 674469.86; 1863930.85; Saúde; 11.76%; 7739412.49; 6349815.27; 1389597.22; Administração; 09.70%; 5836997.93; 4690449.07; 1146548.86; Transporte; 06.55%; 0; 773987.77; -773987.77;  1.11
Prefeitura Municipal de Teixeira Soares - PR;  4127007;  PR;  11321; Despesas (Intraorçamentárias); 20.75%; 2502952.78; 161788.32; 2341164.46; Administração; 17.79%; 6654612.67; 4647242.38; 2007370.29; Educação; 14.29%; 7451091.53; 9063848.95; -1612757.42; Saúde; 09.56%; 5291403.67; 6369869.24; -1078465.57; Legislativa; 07.02%; 0; 791701.64; -791701.64;  1.08
Prefeitura Municipal de Rodeio - SC;  4215109;  SC;  11325; Educação; 16.73%; 7195884.82; 9142840.74; -1946955.92; Administração; 16.00%; 2789384.13; 4651090.66; -1861706.53; Urbanismo; 14.27%; 1226737.98; 2887412.84; -1660674.86; Encargos Especiais; 11.26%; 1777166.31; 467178.40; 1309987.91; Transporte; 09.13%; 1793396.41; 731273.76; 1062122.65;  1.05
Prefeitura Municipal de Estiva - MG;  3124500;  MG;  11329; Educação; 27.68%; 5747871.49; 9109151.73; -3361280.24; Urbanismo; 22.34%; 164189.39; 2877158.83; -2712969.44; Saúde; 14.61%; 4556260.66; 6329999.63; -1773738.97; Previdência Social; 04.91%; 0; 596214.29; -596214.29; Agricultura; 04.83%; 128325.13; 715048.48; -586723.35;  1.12
Prefeitura Municipal de Itainópolis - PI;  2205003;  PI;  11330; Urbanismo; 25.15%; 364581.98; 2847643.51; -2483061.53; Administração; 12.31%; 3355613.81; 4570483.80; -1214869.99; Saúde; 08.48%; 5465757.07; 6303020.19; -837263.12; Educação; 07.72%; 8345846.60; 9108275.57; -762428.97; Transporte; 07.46%; 1368.00; 738275.19; -736907.19;  1.14
Prefeitura Municipal de Sales Oliveira - SP;  3544905;  SP;  11333; Saúde; 26.30%; 9737273.10; 6200341.03; 3536932.07; Saneamento; 19.91%; 2897431.28; 219723.60; 2677707.68; Previdência Social; 15.56%; 2628093.28; 535587.46; 2092505.82; Transporte; 05.49%; 0; 738294.73; -738294.73; Agricultura; 04.99%; 41658.65; 712761.60; -671102.95;  1.11
Prefeitura Municipal de Congonhal - MG;  3117900;  MG;  11334; Educação; 31.33%; 4902195.61; 9160779.02; -4258583.41; Administração; 14.73%; 2637582.67; 4639696.27; -2002113.60; Transporte; 09.51%; 2007711.07; 715156.01; 1292555.06; Urbanismo; 08.75%; 1688856.93; 2878061.20; -1189204.27; Assistência Social; 04.82%; 349317.66; 1005200.63; -655882.97;  1.08
Prefeitura Municipal de Itapejara d'Oeste - PR;  4111209;  PR;  11335; Transporte; 25.39%; 3338982.88; 690935.96; 2648046.92; Educação; 19.08%; 7103863.98; 9093663.18; -1989799.20; Saúde; 13.27%; 7665155.21; 6281021.23; 1384133.98; Legislativa; 07.47%; 0; 778570.63; -778570.63; Administração; 06.66%; 3930579.22; 4625312.80; -694733.58;  1.07
Prefeitura Municipal de Serra do Mel - RN;  2413359;  RN;  11336; Agricultura; 25.13%; 5514785.92; 627510.50; 4887275.42; Administração; 18.23%; 8098637.64; 4554114.74; 3544522.90; Saúde; 15.59%; 9282606.93; 6250831.83; 3031775.10; Urbanismo; 09.88%; 4749255.23; 2828347.73; 1920907.50; Educação; 08.92%; 10635301.71; 8899871.39; 1735430.32;  1.01
Prefeitura Municipal de Lençóis - BA;  2919306;  BA;  11340; Administração; 19.10%; 3130332.68; 4619555.89; -1489223.21; Urbanismo; 10.11%; 2103004.54; 2891301.57; -788297.03; Cultura; 09.62%; 1028320.28; 277788.83; 750531.45; Transporte; 09.35%; 27079.64; 755880.86; -728801.22; Agricultura; 09.06%; 0; 706167.38; -706167.38;  1.23
Prefeitura Municipal de São João do Ivaí - PR;  4125001;  PR;  11342; Urbanismo; 21.71%; 5883721.82; 2807868.45; 3075853.37; Administração; 20.76%; 1683439.37; 4624829.71; -2941390.34; Educação; 11.31%; 7246695.97; 8848754.21; -1602058.24; Saúde; 10.66%; 7779982.34; 6269864.45; 1510117.89; Legislativa; 05.45%; 0; 772397.34; -772397.34;  1.12
Prefeitura Municipal de Theobroma - RO;  1101609;  RO;  11345; Urbanismo; 35.36%; 438988.00; 2866799.21; -2427811.21; Transporte; 07.58%; 1272530.38; 752092.17; 520438.21; Saúde; 07.43%; 5782217.19; 6292364.11; -510146.92; Assistência Social; 06.95%; 517491.23; 994370.75; -476879.52; Educação; 06.08%; 9259937.72; 8842596.39; 417341.33;  1.07
Prefeitura Municipal de Centenário do Sul - PR;  4105102;  PR;  11346; Urbanismo; 15.86%; 4008540.87; 2786166.90; 1222373.97; Educação; 11.26%; 8000909.42; 8868933.71; -868024.29; Administração; 10.54%; 5379763.44; 4567782.74; 811980.70; Transporte; 09.93%; 0; 765084.27; -765084.27; Legislativa; 09.75%; 0; 751010.86; -751010.86;  1.12
Prefeitura Municipal de Acari - RN;  2400109;  RN;  11349; Educação; 19.45%; 7248147.86; 8835598.83; -1587450.97; Saúde; 15.93%; 4907543.34; 6207140.86; -1299597.52; Administração; 09.63%; 3815632.22; 4601487.39; -785855.17; Transporte; 09.32%; 6400.00; 767054.97; -760654.97; Agricultura; 08.16%; 55074.30; 720975.49; -665901.19;  1.02
Prefeitura Municipal de Floresta Azul - BA;  2911006;  BA;  11352; Saúde; 19.69%; 4263721.24; 6222319.59; -1958598.35; Educação; 19.11%; 6985643.36; 8886296.92; -1900653.56; Urbanismo; 10.11%; 1764658.40; 2770244.23; -1005585.83; Transporte; 07.70%; 0; 765738.43; -765738.43; Agricultura; 07.22%; 0; 718101.26; -718101.26;  1.11
Prefeitura Municipal de Planura - MG;  3151602;  MG;  11355; Urbanismo; 35.67%; 6134842.43; 2156361.57; 3978480.86; Saúde; 13.01%; 7390810.87; 5940118.55; 1450692.32; Administração; 11.66%; 5072843.78; 3772692.61; 1300151.17; Legislativa; 06.35%; 1427866.90; 719622.74; 708244.16; Educação; 04.78%; 8865387.55; 8331927.94; 533459.61;  1.04
Prefeitura Municipal de São Romão - MG;  3164209;  MG;  11370; Educação; 22.31%; 6104723.92; 8493011.92; -2388288.00; Administração; 16.05%; 2101626.51; 3820151.16; -1718524.65; Urbanismo; 11.81%; 974982.37; 2239033.25; -1264050.88; Saúde; 11.18%; 4755523.47; 5952604.86; -1197081.39; Despesas (Intraorçamentárias); 09.18%; 1189713.21; 206757.29; 982955.92;  1.00
Prefeitura Municipal de Moita Bonita - SE;  2804102;  SE;  11372; Saúde; 29.45%; 2538859.57; 6015407.01; -3476547.44; Administração; 25.40%; 6777571.23; 3778985.39; 2998585.84; Urbanismo; 11.29%; 895847.42; 2228458.91; -1332611.49; Transporte; 04.96%; 14327.80; 599612.48; -585284.68; Previdência Social; 04.31%; 0; 508696.41; -508696.41;  1.11
Prefeitura Municipal de São Geraldo - MG;  3161502;  MG;  11372; Educação; 37.82%; 3883383.78; 8456001.46; -4572617.68; Urbanismo; 16.71%; 200696.96; 2221146.91; -2020449.95; Administração; 09.83%; 2638585.83; 3827105.04; -1188519.21; Saúde; 06.78%; 5141098.77; 5960258.72; -819159.95; Saneamento; 06.71%; 1059146.47; 247596.42; 811550.05;  1.02
Prefeitura Municipal de Avelino Lopes - PI;  2201101;  PI;  11390; Administração; 25.64%; 5402325.00; 3773486.93; 1628838.07; Saúde; 11.60%; 5246029.12; 5982836.63; -736807.51; Transporte; 09.51%; 0; 603931.90; -603931.90; Previdência Social; 08.55%; 0; 542904.48; -542904.48; Urbanismo; 07.06%; 1716454.11; 2164967.71; -448513.60;  1.10
Prefeitura Municipal de Porto Esperidião - MT;  5106828;  MT;  11392; Transporte; 17.87%; 2471538.24; 618984.81; 1852553.43; Urbanismo; 16.77%; 471322.44; 2210143.40; -1738820.96; Administração; 14.66%; 5319854.94; 3799909.61; 1519945.33; Educação; 13.72%; 9848828.87; 8426190.24; 1422638.63; Previdência Social; 08.19%; 1320943.52; 471619.16; 849324.36;  0.98
Prefeitura Municipal de Palmares do Sul - RS;  4313656;  RS;  11393; Administração; 24.95%; 6870426.61; 3722106.66; 3148319.95; Despesas (Intraorçamentárias); 14.60%; 2035857.56; 193461.21; 1842396.35; Saneamento; 11.47%; 1689628.11; 241630.51; 1447997.60; Previdência Social; 09.60%; 1621167.52; 409451.62; 1211715.90; Saúde; 08.19%; 7073342.84; 6040087.78; 1033255.06;  1.09
Prefeitura Municipal de Ponte Serrada - SC;  4213401;  SC;  11405; Transporte; 21.27%; 2595436.79; 620205.78; 1975231.01; Urbanismo; 20.47%; 347454.70; 2248035.97; -1900581.27; Administração; 13.29%; 2541605.07; 3775909.90; -1234304.83; Assistência Social; 08.69%; 1794473.71; 987736.31; 806737.40; Encargos Especiais; 06.76%; 1094925.97; 467572.51; 627353.46;  1.07
Prefeitura Municipal de Nova Olinda - TO;  1714880;  TO;  11408; Administração; 21.36%; 2150052.72; 3817615.66; -1667562.94; Urbanismo; 12.91%; 1194611.22; 2202756.00; -1008144.78; Transporte; 12.39%; 1639474.57; 672349.89; 967124.68; Saúde; 10.83%; 5232620.87; 6078012.27; -845391.40; Encargos Especiais; 05.16%; 99778.78; 502547.41; -402768.63;  1.10
Prefeitura Municipal de Fronteiras - PI;  2204303;  PI;  11411; Saúde; 28.57%; 8399236.85; 6052405.27; 2346831.58; Urbanismo; 12.72%; 3207479.10; 2162421.61; 1045057.49; Legislativa; 09.12%; 1478088.46; 728738.43; 749350.03; Cultura; 08.39%; 965035.00; 276293.44; 688741.56; Transporte; 07.05%; 125386.75; 704387.33; -579000.58;  1.00
Prefeitura Municipal de Fagundes - PB;  2506103;  PB;  11413; Administração; 23.05%; 1461826.08; 3870619.77; -2408793.69; Educação; 21.50%; 10644536.26; 8397419.72; 2247116.54; Saúde; 14.92%; 4542648.00; 6101749.35; -1559101.35; Urbanismo; 07.36%; 1357064.59; 2126166.44; -769101.85; Assistência Social; 06.49%; 1658791.33; 980189.68; 678601.65;  0.98
Prefeitura Municipal de Aratuba - CE;  2301406;  CE;  11419; Educação; 37.52%; 12715869.06; 8361492.83; 4354376.23; Administração; 21.80%; 1365028.88; 3894658.82; -2529629.94; Urbanismo; 08.31%; 1153986.31; 2117912.40; -963926.09; Transporte; 05.92%; 0; 687348.86; -687348.86; Assistência Social; 04.35%; 1483307.71; 978859.89; 504447.82;  0.98
Prefeitura Municipal de Cedro - PE;  2604304;  PE;  11421; Previdência Social; 29.50%; 2540341.03; 353481.33; 2186859.70; Educação; 17.41%; 9754834.28; 8464480.25; 1290354.03; Urbanismo; 08.50%; 2750214.13; 2120057.74; 630156.39; Saúde; 07.05%; 5521979.50; 6044967.17; -522987.67; Agricultura; 05.64%; 910245.54; 492168.36; 418077.18;  1.06
Prefeitura Municipal de Laranja da Terra - ES;  3203163;  ES;  11428; Administração; 34.10%; 8597847.91; 3760658.65; 4837189.26; Saúde; 18.76%; 8648794.28; 5987471.06; 2661323.22; Educação; 13.58%; 6569583.77; 8495729.92; -1926146.15; Urbanismo; 07.60%; 1046598.48; 2124162.89; -1077564.41; Encargos Especiais; 03.48%; 0; 494182.02; -494182.02;  1.05
Prefeitura Municipal de Carmo da Mata - MG;  3114006;  MG;  11429; Educação; 30.20%; 4744027.06; 8537812.36; -3793785.30; Saneamento; 14.46%; 2060792.60; 243498.37; 1817294.23; Urbanismo; 10.75%; 811019.47; 2161439.83; -1350420.36; Administração; 10.23%; 5089723.73; 3804772.67; 1284951.06; Transporte; 05.21%; 0; 654169.22; -654169.22;  1.22
Prefeitura Municipal de Sebastião Laranjeiras - BA;  2930006;  BA;  11435; Educação; 28.56%; 6823391.16; 8511908.62; -1688517.46; Administração; 22.97%; 2473761.84; 3831995.33; -1358233.49; Agricultura; 08.68%; 0; 512943.92; -512943.92; Transporte; 07.93%; 174307.36; 643167.04; -468859.68; Urbanismo; 05.38%; 2451488.55; 2133177.12; 318311.43;  1.19
Prefeitura Municipal de São Miguel do Tocantins - TO;  1720200;  TO;  11436; Saúde; 26.66%; 3520905.65; 6079903.62; -2558997.97; Administração; 23.07%; 1614677.70; 3829001.75; -2214324.05; Urbanismo; 12.21%; 1051634.25; 2223388.90; -1171754.65; Educação; 08.96%; 7616573.88; 8476947.94; -860374.06; Transporte; 06.48%; 19590.00; 641342.64; -621752.64;  0.97
Prefeitura Municipal de Nossa Senhora do Livramento - MT;  5106109;  MT;  11444; Educação; 36.45%; 10585883.81; 8437863.56; 2148020.25; Previdência Social; 12.69%; 1175541.87; 427755.20; 747786.67; Saúde; 10.32%; 5455758.06; 6063909.06; -608151.00; Agricultura; 09.15%; 0; 539386.76; -539386.76; Despesas (Intraorçamentárias); 05.14%; 0; 302641.50; -302641.50;  1.16
Prefeitura Municipal de Joaquim Távora - PR;  4112801;  PR;  11447; Transporte; 15.60%; 2130984.30; 587320.77; 1543663.53; Administração; 15.23%; 5283893.81; 3777070.62; 1506823.19; Saúde; 10.25%; 7104011.57; 6090181.55; 1013830.02; Urbanismo; 09.45%; 1308600.85; 2243746.92; -935146.07; Legislativa; 07.77%; 0; 769208.59; -769208.59;  1.30
Prefeitura Municipal de Canelinha - SC;  4203709;  SC;  11452; Administração; 25.77%; 1662644.03; 3840999.21; -2178355.18; Transporte; 14.94%; 1846355.41; 583439.36; 1262916.05; Encargos Especiais; 10.74%; 1359587.04; 451408.24; 908178.80; Saneamento; 09.37%; 1057009.31; 265128.20; 791881.11; Previdência Social; 05.26%; 0; 444548.65; -444548.65;  1.09
Prefeitura Municipal de Cláudia - MT;  5103056;  MT;  11457; Urbanismo; 55.66%; 8738428.80; 2138255.25; 6600173.55; Despesas (Intraorçamentárias); 06.85%; 1099246.48; 286937.98; 812308.50; Administração; 05.55%; 3179251.76; 3836773.53; -657521.77; Transporte; 05.18%; 0; 613666.37; -613666.37; Desporto e Lazer; 04.46%; 795661.42; 266976.02; 528685.40;  1.19
Prefeitura Municipal de Érico Cardoso - BA;  2900504;  BA;  11472; Administração; 20.43%; 2617308.01; 3784567.65; -1167259.64; Educação; 10.91%; 7970072.77; 8593251.98; -623179.21; Assistência Social; 10.16%; 427651.86; 1007935.08; -580283.22; Transporte; 08.84%; 107290.00; 612449.50; -505159.50; Agricultura; 08.42%; 3971.00; 484793.91; -480822.91;  1.05
Prefeitura Municipal de Barros Cassal - RS;  4302006;  RS;  11480; Urbanismo; 15.42%; 171003.27; 2200562.00; -2029558.73; Transporte; 11.90%; 2172489.31; 606643.98; 1565845.33; Saúde; 10.47%; 4698147.96; 6075706.14; -1377558.18; Previdência Social; 10.05%; 1766652.60; 444548.65; 1322103.95; Administração; 09.05%; 2535649.90; 3726891.87; -1191241.97;  6.24
Prefeitura Municipal de Ouro Branco - AL;  2706109;  AL;  11484; Educação; 21.59%; 11706151.60; 8518808.66; 3187342.94; Urbanismo; 17.03%; 4670629.54; 2156573.07; 2514056.47; Administração; 13.66%; 1719188.14; 3736620.20; -2017432.06; Saúde; 13.60%; 8047720.61; 6040545.49; 2007175.12; Previdência Social; 07.84%; 1580017.04; 421976.98; 1158040.06;  1.11
Prefeitura Municipal de Chorrochó - BA;  2907707;  BA;  11484; Educação; 29.08%; 10893897.73; 8512793.31; 2381104.42; Administração; 18.15%; 5158659.57; 3672576.17; 1486083.40; Transporte; 07.38%; 0; 604110.05; -604110.05; Assistência Social; 05.64%; 554012.72; 1016062.77; -462050.05; Previdência Social; 05.52%; 0; 451746.44; -451746.44;  1.13
Prefeitura Municipal de Ipaporanga - CE;  2305654;  CE;  11500; Educação; 35.39%; 12165230.72; 8584250.03; 3580980.69; Administração; 11.07%; 2567502.37; 3688085.19; -1120582.82; Urbanismo; 09.78%; 1246132.31; 2235408.98; -989276.67; Saúde; 08.64%; 6913458.19; 6039427.03; 874031.16; Agricultura; 05.42%; 1001217.45; 452887.12; 548330.33;  1.10
Prefeitura Municipal de Wanderlândia - TO;  1722081;  TO;  11509; Administração; 28.25%; 7823923.66; 3619510.43; 4204413.23; Saúde; 26.97%; 2082917.31; 6097036.75; -4014119.44; Educação; 14.29%; 6517914.14; 8644767.54; -2126853.40; Assistência Social; 04.91%; 307368.20; 1037697.67; -730329.47; Transporte; 04.23%; 0; 629165.71; -629165.71;  1.18
Prefeitura Municipal de Guaiçara - SP;  3517208;  SP;  11511; Educação; 15.30%; 10009841.55; 8642160.29; 1367681.26; Urbanismo; 14.94%; 3536803.91; 2201659.69; 1335144.22; Desporto e Lazer; 12.25%; 1338594.90; 243350.16; 1095244.74; Saneamento; 11.11%; 1196960.00; 204380.50; 992579.50; Saúde; 08.97%; 5217530.46; 6018907.62; -801377.16;  1.08
Prefeitura Municipal de Cachoeira Alta - GO;  5204102;  GO;  11517; Educação; 20.45%; 7075297.65; 8700719.60; -1625421.95; Transporte; 15.34%; 1805546.06; 585941.51; 1219604.55; Saúde; 14.93%; 7154943.82; 5968404.35; 1186539.47; Energia; 07.66%; 694419.24; 85901.10; 608518.14; Legislativa; 06.34%; 1279173.30; 775047.13; 504126.17;  1.16
Prefeitura Municipal de Icaraí de Minas - MG;  3130051;  MG;  11524; Educação; 37.35%; 5384328.82; 8739261.71; -3354932.89; Administração; 17.55%; 2103662.22; 3680332.25; -1576670.03; Saúde; 15.10%; 4608403.44; 5964864.27; -1356460.83; Urbanismo; 07.53%; 1537079.07; 2213220.53; -676141.46; Assistência Social; 05.12%; 567856.02; 1028015.32; -460159.30;  1.02
Prefeitura Municipal de Cachoeira de Minas - MG;  3109709;  MG;  11525; Educação; 34.22%; 5857734.76; 8722687.50; -2864952.74; Administração; 24.83%; 1563899.80; 3642785.95; -2078886.15; Urbanismo; 05.88%; 2622518.76; 2129867.74; 492651.02; Agricultura; 04.54%; 0; 379817.35; -379817.35; Saúde; 04.52%; 6258484.75; 5879722.03; 378762.72;  1.27
Prefeitura Municipal de Sangão - SC;  4215455;  SC;  11532; Educação; 20.23%; 7472647.28; 8735111.13; -1262463.85; Urbanismo; 11.31%; 1428007.78; 2134191.43; -706183.65; Saúde; 11.23%; 5189453.74; 5890391.47; -700937.73; Encargos Especiais; 09.30%; 1045145.70; 464700.73; 580444.97; Transporte; 09.16%; 1127141.12; 555296.76; 571844.36;  1.02
Prefeitura Municipal de Igarapé Grande - MA;  2105203;  MA;  11533; Educação; 18.38%; 10080989.47; 8695605.10; 1385384.37; Urbanismo; 16.79%; 809404.08; 2074971.29; -1265567.21; Saúde; 11.46%; 5000109.23; 5864320.61; -864211.38; Legislativa; 10.69%; 0; 806050.65; -806050.65; Transporte; 07.03%; 40710.09; 570710.06; -529999.97;  1.10
Prefeitura Municipal de Paramoti - CE;  2310407;  CE;  11533; Educação; 37.57%; 12398265.56; 8691411.79; 3706853.77; Administração; 17.78%; 1931772.17; 3685938.12; -1754165.95; Saúde; 06.18%; 5238276.05; 5848512.71; -610236.66; Encargos Especiais; 06.12%; 1048220.12; 444146.05; 604074.07; Transporte; 05.19%; 74000.00; 585972.34; -511972.34;  1.22
Prefeitura Municipal de Antônio Carlos - MG;  3102902;  MG;  11534; Educação; 41.09%; 4928625.79; 8792689.07; -3864063.28; Urbanismo; 15.40%; 603456.97; 2051941.28; -1448484.31; Saúde; 10.11%; 4882584.73; 5833190.35; -950605.62; Administração; 07.37%; 4311391.63; 3618653.95; 692737.68; Encargos Especiais; 04.82%; 0; 453185.17; -453185.17;  1.04
Prefeitura Municipal de Divinolândia - SP;  3513900;  SP;  11547; Despesas (Intraorçamentárias); 32.57%; 3288438.39; 242137.58; 3046300.81; Administração; 14.04%; 4899065.98; 3585270.93; 1313795.05; Saúde; 08.91%; 5027549.45; 5861130.31; -833580.86; Legislativa; 08.65%; 0; 809422.09; -809422.09; Educação; 05.83%; 8233764.97; 8779312.67; -545547.70;  1.23
Prefeitura Municipal de Bonito de Santa Fé - PB;  2502409;  PB;  11549; Encargos Especiais; 25.45%; 2286360.13; 425234.93; 1861125.20; Educação; 19.79%; 7362998.85; 8809614.81; -1446615.96; Transporte; 08.21%; 74652.02; 674854.62; -600202.60; Administração; 06.74%; 3143805.24; 3636952.94; -493147.70; Previdência Social; 06.45%; 0; 471424.36; -471424.36;  1.14
Prefeitura Municipal de Muquém de São Francisco - BA;  2922250;  BA;  11552; Educação; 57.09%; 14885167.18; 8745985.74; 6139181.44; Saúde; 09.11%; 4862012.61; 5841230.84; -979218.23; Transporte; 06.25%; 3100.02; 674914.92; -671814.90; Previdência Social; 04.38%; 0; 471424.36; -471424.36; Saneamento; 03.67%; 0; 394574.98; -394574.98;  1.09
Prefeitura Municipal de São Jerônimo da Serra - PR;  4124707;  PR;  11570; Saúde; 14.87%; 6779154.55; 5851447.51; 927707.04; Administração; 13.23%; 4383980.62; 3558534.43; 825446.19; Legislativa; 12.83%; 0; 800768.61; -800768.61; Previdência Social; 07.52%; 0; 469122.35; -469122.35; Educação; 06.80%; 8409301.55; 8833406.49; -424104.94;  1.22
